game_id,official_id,full_name,jersey_num
21600549,1193,Michael Smith,38
21600546,202049,Ben Taylor,46
21600546,1195,Derrick Stafford,9
21600546,1204,Derek Richardson,63
21600554,203591,Mitchell Ervin,27
21600554,2002,Derrick Collins,11
21600554,1363,Bennie Adams,47
21600557,204058,Gediminas Petraitis,50
21600557,201640,Kane Fitzgerald,5
21600557,2715,Eric Lewis,42
21600552,203177,Lauren Holtkamp,7
21600552,2004,Courtney Kirkland,61
21600552,2534,Zach Zarba,15
21600558,2005,Matt Boland,18
21600558,202035,Brett Nansel,44
21600558,2530,Ed Malloy,14
21600555,2003,Pat Fraher,26
21600555,1627962,Jacyn Goble,68
21600555,1199,Tom Washington,49
21600556,200834,Mark Lindsay,29
21600556,1662,Bill Kennedy,55
21600556,1664,Gary Zielinski,59
21600553,202058,James Williams,60
21600553,201245,Marat Kogut,32
21600553,202026,Karl Lane,77
21600560,201639,Josh Tiven,58
21600560,1164,Ron Garretson,10
21600560,202053,Scott Twardoski,52
21600562,202007,Nick Buchert,3
21600562,2001,Jason Phillips,23
21600562,200832,Curtis Blair,74
21600567,1174,Ken Mauer,41
21600567,203592,Dedric Taylor,21
21600567,202037,J.T. Orr,72
21600566,101284,John Goble,30
21600566,1626302,Aaron Smith,51
21600566,2714,David Guthrie,16
21600564,1830,Marc Davis,8
21600564,2005,Matt Boland,18
21600564,203593,Justin Van Duyne,64
21600565,1194,Bill Spooner,22
21600565,1193,Michael Smith,38
21600565,201246,Kevin Cutler,34
21600561,1148,James Capers,19
21600561,1188,Leroy Richardson,20
21600561,204059,Tyler Ford,39
21600563,201637,Haywoode Workman,66
21600563,1151,Sean Corbin,33
21600563,201638,Brent Barnaky,36
21600559,1201,Leon Wood,40
21600559,101283,Brian Forte,45
21600559,202041,Kevin Scott,28
21600569,202007,Nick Buchert,3
21600569,1204,Derek Richardson,63
21600569,1195,Derrick Stafford,9
21600568,1152,Dan Crawford,43
21600568,202049,Ben Taylor,46
21600568,1627962,Jacyn Goble,68
21600570,1363,Bennie Adams,47
21600570,201638,Brent Barnaky,36
21600570,201637,Haywoode Workman,66
21600577,1148,James Capers,19
21600577,1626302,Aaron Smith,51
21600577,1188,Leroy Richardson,20
21600572,2882,Sean Wright,4
21600572,201246,Kevin Cutler,34
21600572,201639,Josh Tiven,58
21600579,1174,Ken Mauer,41
21600579,1193,Michael Smith,38
21600579,202027,Tre Maddox,73
21600575,101283,Brian Forte,45
21600575,202053,Scott Twardoski,52
21600575,1194,Bill Spooner,22
21600573,1627962,Jacyn Goble,68
21600573,2530,Ed Malloy,14
21600573,2002,Derrick Collins,11
21600574,1179,Rodney Mott,71
21600574,1830,Marc Davis,8
21600574,203593,Justin Van Duyne,64
21600576,2714,David Guthrie,16
21600576,204059,Tyler Ford,39
21600576,101284,John Goble,30
21600578,1662,Bill Kennedy,55
21600578,202026,Karl Lane,77
21600578,203591,Mitchell Ervin,27
21600571,201640,Kane Fitzgerald,5
21600571,2004,Courtney Kirkland,61
21600571,2148,Mark Ayotte,56
21600584,1204,Derek Richardson,63
21600584,101284,John Goble,30
21600584,1363,Bennie Adams,47
21600583,1201,Leon Wood,40
21600583,1146,Tony Brothers,25
21600583,1147,Mike Callahan,24
21600580,200833,Eric Dalen,37
21600580,1176,Monty McCutchen,13
21600580,2005,Matt Boland,18
21600582,1198,Scott Wall,31
21600582,201640,Kane Fitzgerald,5
21600582,204058,Gediminas Petraitis,50
21600581,1152,Dan Crawford,43
21600581,1179,Rodney Mott,71
21600581,203177,Lauren Holtkamp,7
21600591,1188,Leroy Richardson,20
21600591,203593,Justin Van Duyne,64
21600591,1830,Marc Davis,8
21600586,201246,Kevin Cutler,34
21600586,202007,Nick Buchert,3
21600586,2004,Courtney Kirkland,61
21600588,2148,Mark Ayotte,56
21600588,202058,James Williams,60
21600588,2882,Sean Wright,4
21600587,2715,Eric Lewis,42
21600587,2530,Ed Malloy,14
21600587,201245,Marat Kogut,32
21600594,1198,Scott Wall,31
21600594,2530,Ed Malloy,14
21600594,1627962,Jacyn Goble,68
21600592,202041,Kevin Scott,28
21600592,1201,Leon Wood,40
21600592,1147,Mike Callahan,24
21600598,202037,J.T. Orr,72
21600598,2002,Derrick Collins,11
21600598,1194,Bill Spooner,22
21600596,2714,David Guthrie,16
21600596,2715,Eric Lewis,42
21600596,202000,Steve Anderson,35
21600597,1193,Michael Smith,38
21600597,1174,Ken Mauer,41
21600597,204058,Gediminas Petraitis,50
21600600,1195,Derrick Stafford,9
21600600,1626302,Aaron Smith,51
21600600,201639,Josh Tiven,58
21600595,200833,Eric Dalen,37
21600595,202058,James Williams,60
21600595,1199,Tom Washington,49
21600603,202041,Kevin Scott,28
21600603,201246,Kevin Cutler,34
21600603,2882,Sean Wright,4
21600605,1152,Dan Crawford,43
21600605,202007,Nick Buchert,3
21600605,201245,Marat Kogut,32
21600602,2005,Matt Boland,18
21600602,101284,John Goble,30
21600602,203592,Dedric Taylor,21
21600604,201640,Kane Fitzgerald,5
21600604,200832,Curtis Blair,74
21600604,202026,Karl Lane,77
21600601,201638,Brent Barnaky,36
21600601,201637,Haywoode Workman,66
21600601,1179,Rodney Mott,71
21600608,1662,Bill Kennedy,55
21600608,202053,Scott Twardoski,52
21600608,202058,James Williams,60
21600611,1204,Derek Richardson,63
21600611,1147,Mike Callahan,24
21600611,2529,Tony Brown,6
21600609,1176,Monty McCutchen,13
21600609,202056,CJ Washington,53
21600609,2005,Matt Boland,18
21600610,201639,Josh Tiven,58
21600610,1195,Derrick Stafford,9
21600610,202037,J.T. Orr,72
21600607,202049,Ben Taylor,46
21600607,1201,Leon Wood,40
21600607,1148,James Capers,19
21600619,2530,Ed Malloy,14
21600619,2715,Eric Lewis,42
21600619,1363,Bennie Adams,47
21600620,201637,Haywoode Workman,66
21600620,1179,Rodney Mott,71
21600620,2002,Derrick Collins,11
21600618,1151,Sean Corbin,33
21600618,1194,Bill Spooner,22
21600618,201246,Kevin Cutler,34
21600616,1146,Tony Brothers,25
21600616,1188,Leroy Richardson,20
21600616,2148,Mark Ayotte,56
21600613,202027,Tre Maddox,73
21600613,202041,Kevin Scott,28
21600613,2882,Sean Wright,4
21600621,1164,Ron Garretson,10
21600621,1830,Marc Davis,8
21600621,202026,Karl Lane,77
21600617,1199,Tom Washington,49
21600617,203593,Justin Van Duyne,64
21600626,2530,Ed Malloy,14
21600626,201245,Marat Kogut,32
21600626,201639,Josh Tiven,58
21600625,1193,Michael Smith,38
21600625,1174,Ken Mauer,41
21600625,1204,Derek Richardson,63
21600624,202035,Brett Nansel,44
21600624,1148,James Capers,19
21600624,101283,Brian Forte,45
21600622,2714,David Guthrie,16
21600622,1662,Bill Kennedy,55
21600622,203177,Lauren Holtkamp,7
21600629,1195,Derrick Stafford,9
21600629,202053,Scott Twardoski,52
21600629,2003,Pat Fraher,26
21600627,1194,Bill Spooner,22
21600627,1664,Gary Zielinski,59
21600627,203593,Justin Van Duyne,64
21600634,1179,Rodney Mott,71
21600634,201637,Haywoode Workman,66
21600634,1199,Tom Washington,49
21600633,1162,Scott Foster,48
21600633,1146,Tony Brothers,25
21600633,202037,J.T. Orr,72
21600631,202058,James Williams,60
21600631,200833,Eric Dalen,37
21600631,1198,Scott Wall,31
21600635,1830,Marc Davis,8
21600635,2715,Eric Lewis,42
21600635,1201,Leon Wood,40
21600632,1188,Leroy Richardson,20
21600632,1152,Dan Crawford,43
21600632,204059,Tyler Ford,39
21600628,202027,Tre Maddox,73
21600628,101283,Brian Forte,45
21600628,1176,Monty McCutchen,13
21600630,2148,Mark Ayotte,56
21600630,200834,Mark Lindsay,29
21600630,2001,Jason Phillips,23
21600639,2534,Zach Zarba,15
21600639,200832,Curtis Blair,74
21600639,1363,Bennie Adams,47
21600638,1664,Gary Zielinski,59
21600638,1662,Bill Kennedy,55
21600638,201638,Brent Barnaky,36
21600637,1193,Michael Smith,38
21600637,1151,Sean Corbin,33
21600637,203592,Dedric Taylor,21
21600636,2714,David Guthrie,16
21600636,1148,James Capers,19
21600636,202049,Ben Taylor,46
21600640,201245,Marat Kogut,32
21600640,2715,Eric Lewis,42
21600640,2530,Ed Malloy,14
21600649,1199,Tom Washington,49
21600649,1179,Rodney Mott,71
21600649,201637,Haywoode Workman,66
21600643,2882,Sean Wright,4
21600643,2529,Tony Brown,6
21600643,202056,CJ Washington,53
21600642,202027,Tre Maddox,73
21600642,1162,Scott Foster,48
21600642,1146,Tony Brothers,25
21600648,1188,Leroy Richardson,20
21600648,2148,Mark Ayotte,56
21600648,201640,Kane Fitzgerald,5
21600646,2534,Zach Zarba,15
21600646,1198,Scott Wall,31
21600646,2004,Courtney Kirkland,61
21600644,101284,John Goble,30
21600644,202026,Karl Lane,77
21600644,2002,Derrick Collins,11
21600647,1194,Bill Spooner,22
21600647,203593,Justin Van Duyne,64
21600647,200834,Mark Lindsay,29
21600655,2005,Matt Boland,18
21600655,200832,Curtis Blair,74
21600655,1174,Ken Mauer,41
21600651,2714,David Guthrie,16
21600651,203591,Mitchell Ervin,27
21600651,1151,Sean Corbin,33
21600650,1662,Bill Kennedy,55
21600650,201639,Josh Tiven,58
21600650,200833,Eric Dalen,37
21600657,1195,Derrick Stafford,9
21600657,202058,James Williams,60
21600657,202026,Karl Lane,77
21600660,1193,Michael Smith,38
21600660,202056,CJ Washington,53
21600660,2882,Sean Wright,4
21600656,1148,James Capers,19
21600656,203177,Lauren Holtkamp,7
21600656,202049,Ben Taylor,46
21600654,200834,Mark Lindsay,29
21600654,101283,Brian Forte,45
21600654,1204,Derek Richardson,63
21600659,201245,Marat Kogut,32
21600659,2530,Ed Malloy,14
21600659,1363,Bennie Adams,47
21600658,1201,Leon Wood,40
21600658,1176,Monty McCutchen,13
21600658,202041,Kevin Scott,28
21600653,2004,Courtney Kirkland,61
21600653,1627962,Jacyn Goble,68
21600653,2003,Pat Fraher,26
21600652,2002,Derrick Collins,11
21600652,1626302,Aaron Smith,51
21600652,101284,John Goble,30
21600662,1194,Bill Spooner,22
21600662,2529,Tony Brown,6
21600662,203593,Justin Van Duyne,64
21600661,202000,Steve Anderson,35
21600661,1162,Scott Foster,48
21600661,1164,Ron Garretson,10
21600663,2715,Eric Lewis,42
21600663,1830,Marc Davis,8
21600663,204058,Gediminas Petraitis,50
21600671,1162,Scott Foster,48
21600671,1188,Leroy Richardson,20
21600671,203177,Lauren Holtkamp,7
21600673,202035,Brett Nansel,44
21600673,1176,Monty McCutchen,13
21600673,202041,Kevin Scott,28
21600669,1195,Derrick Stafford,9
21600669,201638,Brent Barnaky,36
21600669,200832,Curtis Blair,74
21600666,1664,Gary Zielinski,59
21600666,201640,Kane Fitzgerald,5
21600666,200833,Eric Dalen,37
21600668,1147,Mike Callahan,24
21600668,202037,J.T. Orr,72
21600668,101283,Brian Forte,45
21600667,204059,Tyler Ford,39
21600667,2002,Derrick Collins,11
21600667,2882,Sean Wright,4
21600665,2005,Matt Boland,18
21600665,1627962,Jacyn Goble,68
21600665,2534,Zach Zarba,15
21600674,1152,Dan Crawford,43
21600674,202049,Ben Taylor,46
21600674,2003,Pat Fraher,26
21600679,202041,Kevin Scott,28
21600679,1194,Bill Spooner,22
21600679,1363,Bennie Adams,47
21600676,1164,Ron Garretson,10
21600676,204058,Gediminas Petraitis,50
21600676,1830,Marc Davis,8
21600678,2004,Courtney Kirkland,61
21600678,202027,Tre Maddox,73
21600678,1146,Tony Brothers,25
21600675,1626302,Aaron Smith,51
21600675,1151,Sean Corbin,33
21600675,200834,Mark Lindsay,29
21600677,201637,Haywoode Workman,66
21600677,201639,Josh Tiven,58
21600677,101284,John Goble,30
21600682,203591,Mitchell Ervin,27
21600682,1198,Scott Wall,31
21600682,1148,James Capers,19
21600687,202056,CJ Washington,53
21600687,1174,Ken Mauer,41
21600687,1188,Leroy Richardson,20
21600685,202037,J.T. Orr,72
21600685,1199,Tom Washington,49
21600685,1193,Michael Smith,38
21600686,2715,Eric Lewis,42
21600686,101283,Brian Forte,45
21600686,1201,Leon Wood,40
21600683,202053,Scott Twardoski,52
21600683,2534,Zach Zarba,15
21600683,2529,Tony Brown,6
21600688,201246,Kevin Cutler,34
21600688,1147,Mike Callahan,24
21600688,201639,Josh Tiven,58
21600689,1176,Monty McCutchen,13
21600689,202035,Brett Nansel,44
21600689,2004,Courtney Kirkland,61
21600681,203592,Dedric Taylor,21
21600681,2002,Derrick Collins,11
21600681,2714,David Guthrie,16
21600684,204059,Tyler Ford,39
21600684,201640,Kane Fitzgerald,5
21600684,1195,Derrick Stafford,9
21600680,2005,Matt Boland,18
21600680,1627962,Jacyn Goble,68
21600680,1830,Marc Davis,8
21600693,202058,James Williams,60
21600693,202026,Karl Lane,77
21600693,101284,John Goble,30
21600690,200833,Eric Dalen,37
21600690,2534,Zach Zarba,15
21600690,1363,Bennie Adams,47
21600692,2882,Sean Wright,4
21600692,201638,Brent Barnaky,36
21600692,201246,Kevin Cutler,34
21600691,1164,Ron Garretson,10
21600691,1162,Scott Foster,48
21600691,2148,Mark Ayotte,56
21600695,1193,Michael Smith,38
21600695,1174,Ken Mauer,41
21600695,203592,Dedric Taylor,21
21600694,203177,Lauren Holtkamp,7
21600694,201245,Marat Kogut,32
21600694,1162,Scott Foster,48
21600699,1151,Sean Corbin,33
21600699,201640,Kane Fitzgerald,5
21600699,202053,Scott Twardoski,52
21600701,203591,Mitchell Ervin,27
21600701,200834,Mark Lindsay,29
21600701,1199,Tom Washington,49
21600702,1147,Mike Callahan,24
21600702,202049,Ben Taylor,46
21600702,2715,Eric Lewis,42
21600700,2003,Pat Fraher,26
21600700,1830,Marc Davis,8
21600700,204059,Tyler Ford,39
21600703,203593,Justin Van Duyne,64
21600703,1146,Tony Brothers,25
21600703,1664,Gary Zielinski,59
21600696,2714,David Guthrie,16
21600696,202037,J.T. Orr,72
21600696,1194,Bill Spooner,22
21600697,202041,Kevin Scott,28
21600697,1195,Derrick Stafford,9
21600697,1626302,Aaron Smith,51
21600698,2529,Tony Brown,6
21600698,1204,Derek Richardson,63
21600698,1148,James Capers,19
21600709,101284,John Goble,30
21600709,202058,James Williams,60
21600709,2148,Mark Ayotte,56
21600706,2005,Matt Boland,18
21600706,2003,Pat Fraher,26
21600706,201245,Marat Kogut,32
21600704,1363,Bennie Adams,47
21600704,201639,Josh Tiven,58
21600704,201637,Haywoode Workman,66
21600705,200834,Mark Lindsay,29
21600705,1176,Monty McCutchen,13
21600705,203177,Lauren Holtkamp,7
21600707,2004,Courtney Kirkland,61
21600707,202026,Karl Lane,77
21600707,1152,Dan Crawford,43
21600714,201640,Kane Fitzgerald,5
21600714,2529,Tony Brown,6
21600714,204059,Tyler Ford,39
21600716,1194,Bill Spooner,22
21600716,200833,Eric Dalen,37
21600716,204058,Gediminas Petraitis,50
21600711,1162,Scott Foster,48
21600711,1193,Michael Smith,38
21600711,200832,Curtis Blair,74
21600718,101284,John Goble,30
21600718,202058,James Williams,60
21600718,1201,Leon Wood,40
21600715,101283,Brian Forte,45
21600715,203592,Dedric Taylor,21
21600715,2005,Matt Boland,18
21600713,202035,Brett Nansel,44
21600713,1148,James Capers,19
21600713,1151,Sean Corbin,33
21600712,202041,Kevin Scott,28
21600712,1147,Mike Callahan,24
21600712,2002,Derrick Collins,11
21600717,2715,Eric Lewis,42
21600717,202027,Tre Maddox,73
21600717,2714,David Guthrie,16
21600723,1152,Dan Crawford,43
21600723,202053,Scott Twardoski,52
21600723,1164,Ron Garretson,10
21600720,1198,Scott Wall,31
21600720,200832,Curtis Blair,74
21600720,2882,Sean Wright,4
21600721,203593,Justin Van Duyne,64
21600721,1188,Leroy Richardson,20
21600721,2534,Zach Zarba,15
21600722,1176,Monty McCutchen,13
21600722,1664,Gary Zielinski,59
21600722,201245,Marat Kogut,32
21600719,202000,Steve Anderson,35
21600719,1195,Derrick Stafford,9
21600719,201639,Josh Tiven,58
21600727,201246,Kevin Cutler,34
21600727,1162,Scott Foster,48
21600727,1664,Gary Zielinski,59
21600726,202027,Tre Maddox,73
21600726,101283,Brian Forte,45
21600726,200834,Mark Lindsay,29
21600729,1174,Ken Mauer,41
21600729,1201,Leon Wood,40
21600729,1193,Michael Smith,38
21600724,2003,Pat Fraher,26
21600724,1148,James Capers,19
21600724,202035,Brett Nansel,44
21600725,1147,Mike Callahan,24
21600725,2002,Derrick Collins,11
21600725,200833,Eric Dalen,37
21600728,201638,Brent Barnaky,36
21600728,1194,Bill Spooner,22
21600728,202037,J.T. Orr,72
21600730,201640,Kane Fitzgerald,5
21600730,1188,Leroy Richardson,20
21600730,204058,Gediminas Petraitis,50
21600735,1626302,Aaron Smith,51
21600735,1179,Rodney Mott,71
21600735,201639,Josh Tiven,58
21600736,200832,Curtis Blair,74
21600736,202026,Karl Lane,77
21600736,101284,John Goble,30
21600732,1363,Bennie Adams,47
21600732,1146,Tony Brothers,25
21600732,203591,Mitchell Ervin,27
21600734,202058,James Williams,60
21600734,202041,Kevin Scott,28
21600734,201637,Haywoode Workman,66
21600733,201245,Marat Kogut,32
21600733,2714,David Guthrie,16
21600733,203593,Justin Van Duyne,64
21600741,1662,Bill Kennedy,55
21600741,203177,Lauren Holtkamp,7
21600741,2715,Eric Lewis,42
21600731,2530,Ed Malloy,14
21600731,2529,Tony Brown,6
21600731,204059,Tyler Ford,39
21600740,1164,Ron Garretson,10
21600740,1176,Monty McCutchen,13
21600740,203592,Dedric Taylor,21
21600738,1152,Dan Crawford,43
21600738,2005,Matt Boland,18
21600738,202053,Scott Twardoski,52
21600737,1151,Sean Corbin,33
21600737,202037,J.T. Orr,72
21600737,200834,Mark Lindsay,29
21600739,1162,Scott Foster,48
21600739,201638,Brent Barnaky,36
21600739,1627962,Jacyn Goble,68
21600744,202000,Steve Anderson,35
21600744,2003,Pat Fraher,26
21600744,2882,Sean Wright,4
21600742,200833,Eric Dalen,37
21600742,202027,Tre Maddox,73
21600742,1195,Derrick Stafford,9
21600745,1193,Michael Smith,38
21600745,1174,Ken Mauer,41
21600745,201246,Kevin Cutler,34
21600747,2534,Zach Zarba,15
21600747,2529,Tony Brown,6
21600747,1626302,Aaron Smith,51
21600748,101283,Brian Forte,45
21600748,202058,James Williams,60
21600748,202035,Brett Nansel,44
21600746,1176,Monty McCutchen,13
21600746,203593,Justin Van Duyne,64
21600746,201245,Marat Kogut,32
21600750,1188,Leroy Richardson,20
21600750,2530,Ed Malloy,14
21600750,201637,Haywoode Workman,66
21600749,1146,Tony Brothers,25
21600749,203591,Mitchell Ervin,27
21600749,2003,Pat Fraher,26
21600751,202037,J.T. Orr,72
21600751,1147,Mike Callahan,24
21600751,1198,Scott Wall,31
21600753,1201,Leon Wood,40
21600753,2715,Eric Lewis,42
21600753,1151,Sean Corbin,33
21600752,203177,Lauren Holtkamp,7
21600752,202026,Karl Lane,77
21600752,1662,Bill Kennedy,55
21600754,2005,Matt Boland,18
21600754,1152,Dan Crawford,43
21600754,202053,Scott Twardoski,52
21600762,1148,James Capers,19
21600762,201637,Haywoode Workman,66
21600762,1164,Ron Garretson,10
21600755,202041,Kevin Scott,28
21600755,2534,Zach Zarba,15
21600755,202056,CJ Washington,53
21600763,1195,Derrick Stafford,9
21600763,202000,Steve Anderson,35
21600763,202026,Karl Lane,77
21600756,202035,Brett Nansel,44
21600756,2714,David Guthrie,16
21600756,201639,Josh Tiven,58
21600759,1162,Scott Foster,48
21600759,2002,Derrick Collins,11
21600759,204058,Gediminas Petraitis,50
21600760,1174,Ken Mauer,41
21600760,204059,Tyler Ford,39
21600760,1363,Bennie Adams,47
21600757,200833,Eric Dalen,37
21600757,203592,Dedric Taylor,21
21600757,101284,John Goble,30
21600764,2005,Matt Boland,18
21600764,1627962,Jacyn Goble,68
21600764,1194,Bill Spooner,22
21600767,1147,Mike Callahan,24
21600767,2529,Tony Brown,6
21600767,1193,Michael Smith,38
21600765,200832,Curtis Blair,74
21600765,202058,James Williams,60
21600765,101283,Brian Forte,45
21600766,2003,Pat Fraher,26
21600766,1176,Monty McCutchen,13
21600766,201245,Marat Kogut,32
21600769,1146,Tony Brothers,25
21600769,203593,Justin Van Duyne,64
21600769,202058,James Williams,60
21600778,204059,Tyler Ford,39
21600778,1188,Leroy Richardson,20
21600778,1174,Ken Mauer,41
21600771,2882,Sean Wright,4
21600771,201640,Kane Fitzgerald,5
21600771,202027,Tre Maddox,73
21600768,203592,Dedric Taylor,21
21600768,1664,Gary Zielinski,59
21600768,2534,Zach Zarba,15
21600773,202053,Scott Twardoski,52
21600773,2148,Mark Ayotte,56
21600773,2530,Ed Malloy,14
21600770,202026,Karl Lane,77
21600770,1662,Bill Kennedy,55
21600770,203177,Lauren Holtkamp,7
21600776,1363,Bennie Adams,47
21600776,1195,Derrick Stafford,9
21600776,204058,Gediminas Petraitis,50
21600777,201638,Brent Barnaky,36
21600777,101284,John Goble,30
21600777,202041,Kevin Scott,28
21600772,202056,CJ Washington,53
21600772,1179,Rodney Mott,71
21600772,2715,Eric Lewis,42
21600775,1626302,Aaron Smith,51
21600775,2714,David Guthrie,16
21600775,201639,Josh Tiven,58
21600774,1148,James Capers,19
21600774,201637,Haywoode Workman,66
21600774,1198,Scott Wall,31
21600779,1146,Tony Brothers,25
21600779,200834,Mark Lindsay,29
21600779,1627962,Jacyn Goble,68
21600781,2715,Eric Lewis,42
21600781,203591,Mitchell Ervin,27
21600781,1151,Sean Corbin,33
21600780,201246,Kevin Cutler,34
21600780,1147,Mike Callahan,24
21600780,1193,Michael Smith,38
21600792,201639,Josh Tiven,58
21600792,1162,Scott Foster,48
21600792,204058,Gediminas Petraitis,50
21600791,2714,David Guthrie,16
21600791,200833,Eric Dalen,37
21600791,1148,James Capers,19
21600783,201638,Brent Barnaky,36
21600783,202000,Steve Anderson,35
21600783,1176,Monty McCutchen,13
21600787,202058,James Williams,60
21600787,1179,Rodney Mott,71
21600787,202056,CJ Washington,53
21600782,1204,Derek Richardson,63
21600782,2005,Matt Boland,18
21600782,101283,Brian Forte,45
21600790,1199,Tom Washington,49
21600790,202053,Scott Twardoski,52
21600790,201245,Marat Kogut,32
21600789,202037,J.T. Orr,72
21600789,2003,Pat Fraher,26
21600789,1662,Bill Kennedy,55
21600788,2004,Courtney Kirkland,61
21600788,1174,Ken Mauer,41
21600788,204059,Tyler Ford,39
21600785,2148,Mark Ayotte,56
21600785,1198,Scott Wall,31
21600785,2530,Ed Malloy,14
21600797,2534,Zach Zarba,15
21600797,201246,Kevin Cutler,34
21600797,1193,Michael Smith,38
21600794,101283,Brian Forte,45
21600794,200832,Curtis Blair,74
21600794,1179,Rodney Mott,71
21600795,1662,Bill Kennedy,55
21600795,2715,Eric Lewis,42
21600795,203592,Dedric Taylor,21
21600796,1195,Derrick Stafford,9
21600796,2003,Pat Fraher,26
21600796,203591,Mitchell Ervin,27
21600801,1198,Scott Wall,31
21600801,2004,Courtney Kirkland,61
21600801,1627962,Jacyn Goble,68
21600803,2148,Mark Ayotte,56
21600803,1148,James Capers,19
21600803,202049,Ben Taylor,46
21600806,1146,Tony Brothers,25
21600806,203593,Justin Van Duyne,64
21600806,201639,Josh Tiven,58
21600807,1626302,Aaron Smith,51
21600807,202041,Kevin Scott,28
21600807,2530,Ed Malloy,14
21600800,101284,John Goble,30
21600800,201245,Marat Kogut,32
21600800,2005,Matt Boland,18
21600802,1151,Sean Corbin,33
21600802,202053,Scott Twardoski,52
21600802,2714,David Guthrie,16
21600805,200834,Mark Lindsay,29
21600805,1204,Derek Richardson,63
21600805,1147,Mike Callahan,24
21600799,1664,Gary Zielinski,59
21600799,1199,Tom Washington,49
21600799,204059,Tyler Ford,39
21600810,201638,Brent Barnaky,36
21600810,1174,Ken Mauer,41
21600810,1627962,Jacyn Goble,68
21600815,1176,Monty McCutchen,13
21600815,2529,Tony Brown,6
21600815,203592,Dedric Taylor,21
21600809,2882,Sean Wright,4
21600809,200832,Curtis Blair,74
21600809,201640,Kane Fitzgerald,5
21600813,200833,Eric Dalen,37
21600813,1363,Bennie Adams,47
21600813,1830,Marc Davis,8
21600808,1193,Michael Smith,38
21600808,2534,Zach Zarba,15
21600808,203591,Mitchell Ervin,27
21600812,202035,Brett Nansel,44
21600812,202058,James Williams,60
21600812,1662,Bill Kennedy,55
21600818,1204,Derek Richardson,63
21600818,1188,Leroy Richardson,20
21600818,2882,Sean Wright,4
21600816,2004,Courtney Kirkland,61
21600816,2148,Mark Ayotte,56
21600816,1151,Sean Corbin,33
21600822,2715,Eric Lewis,42
21600822,203591,Mitchell Ervin,27
21600822,1195,Derrick Stafford,9
21600821,1199,Tom Washington,49
21600821,203177,Lauren Holtkamp,7
21600821,2004,Courtney Kirkland,61
21600820,204059,Tyler Ford,39
21600820,1174,Ken Mauer,41
21600820,201640,Kane Fitzgerald,5
21600823,1198,Scott Wall,31
21600823,1363,Bennie Adams,47
21600823,2714,David Guthrie,16
21600827,1626302,Aaron Smith,51
21600827,1146,Tony Brothers,25
21600827,2529,Tony Brown,6
21600830,202026,Karl Lane,77
21600830,203592,Dedric Taylor,21
21600830,1176,Monty McCutchen,13
21600828,202058,James Williams,60
21600828,201637,Haywoode Workman,66
21600828,2530,Ed Malloy,14
21600825,2534,Zach Zarba,15
21600825,204058,Gediminas Petraitis,50
21600825,202041,Kevin Scott,28
21600829,202049,Ben Taylor,46
21600829,2005,Matt Boland,18
21600829,1830,Marc Davis,8
21600824,1664,Gary Zielinski,59
21600824,200833,Eric Dalen,37
21600824,101284,John Goble,30
21600833,1662,Bill Kennedy,55
21600833,203592,Dedric Taylor,21
21600833,202058,James Williams,60
21600832,1188,Leroy Richardson,20
21600832,1147,Mike Callahan,24
21600832,202037,J.T. Orr,72
21600831,1162,Scott Foster,48
21600831,201638,Brent Barnaky,36
21600831,201245,Marat Kogut,32
21600838,203177,Lauren Holtkamp,7
21600838,200834,Mark Lindsay,29
21600838,1162,Scott Foster,48
21600834,2882,Sean Wright,4
21600834,200833,Eric Dalen,37
21600834,1193,Michael Smith,38
21600835,1174,Ken Mauer,41
21600835,1198,Scott Wall,31
21600835,2004,Courtney Kirkland,61
21600840,1363,Bennie Adams,47
21600840,202035,Brett Nansel,44
21600840,2714,David Guthrie,16
21600844,202026,Karl Lane,77
21600844,1179,Rodney Mott,71
21600844,2148,Mark Ayotte,56
21600841,1152,Dan Crawford,43
21600841,2003,Pat Fraher,26
21600841,202056,CJ Washington,53
21600845,1199,Tom Washington,49
21600845,2002,Derrick Collins,11
21600845,203593,Justin Van Duyne,64
21600847,201246,Kevin Cutler,34
21600847,1176,Monty McCutchen,13
21600847,1164,Ron Garretson,10
21600846,2529,Tony Brown,6
21600846,202027,Tre Maddox,73
21600846,1194,Bill Spooner,22
21600843,1146,Tony Brothers,25
21600843,1664,Gary Zielinski,59
21600843,2005,Matt Boland,18
21600836,202041,Kevin Scott,28
21600836,101284,John Goble,30
21600836,202000,Steve Anderson,35
21600837,201639,Josh Tiven,58
21600837,204059,Tyler Ford,39
21600837,1151,Sean Corbin,33
21600849,202037,J.T. Orr,72
21600849,2534,Zach Zarba,15
21600849,202058,James Williams,60
21600848,1188,Leroy Richardson,20
21600848,201245,Marat Kogut,32
21600848,1195,Derrick Stafford,9
21600852,2714,David Guthrie,16
21600852,1199,Tom Washington,49
21600852,200833,Eric Dalen,37
21600853,2148,Mark Ayotte,56
21600853,201639,Josh Tiven,58
21600853,1152,Dan Crawford,43
21600855,202027,Tre Maddox,73
21600855,1179,Rodney Mott,71
21600855,2003,Pat Fraher,26
21600856,202056,CJ Washington,53
21600856,202049,Ben Taylor,46
21600856,2530,Ed Malloy,14
21600860,201638,Brent Barnaky,36
21600860,203591,Mitchell Ervin,27
21600860,1148,James Capers,19
21600861,1626302,Aaron Smith,51
21600861,2715,Eric Lewis,42
